,CountyCode,DistrictCode,CountyName,DistrictName,Cumulative Enrollment,Total Suspensions,Unduplicated Count of Students Suspended (Total),Unduplicated Count of Students Suspended (Defiance-Only),Suspension Rate (Total),Suspension Count Violent Incident (Injury),Suspension Count Violent Incident (No Injury),Suspension Count Weapons Possession,Suspension Count Illicit Drug-Related,Suspension Count Defiance-Only,Suspension Count Other Reasons,AcademicYear
1255,15,63560.0,Kern,Lamont Elementary,3170,140,111,20,3.5,29,61,8,1,26,15,2012-13
1256,15,63578.0,Kern,Richland Union Elementary,3598,282,179,96,5.0,41,91,0,4,139,7,2012-13
1257,15,63586.0,Kern,Linns Valley-Poso Flat Union,*,*,*,*,*,*,*,*,*,*,*,2012-13
1258,15,63594.0,Kern,Lost Hills Union Elementary,605,14,12,1,2.0,1,5,2,4,1,1,2012-13
1259,15,63610.0,Kern,Maple Elementary,289,9,8,1,2.8,0,6,0,0,1,2,2012-13
1260,15,63628.0,Kern,Maricopa Unified,3205,46,29,12,0.9,3,16,3,5,17,2,2012-13
1261,15,63651.0,Kern,McKittrick Elementary,84,0,0,0,0.0,0,0,0,0,0,0,2012-13
1262,15,63669.0,Kern,Midway Elementary,106,16,9,4,8.5,4,5,0,0,7,0,2012-13
1263,15,63677.0,Kern,Mojave Unified,3191,953,443,216,13.9,84,476,12,12,342,27,2012-13
1264,15,63685.0,Kern,Muroc Joint Unified,2257,250,145,105,6.4,2,77,2,3,155,11,2012-13
1265,15,63693.0,Kern,Norris Elementary,3014,67,46,20,1.5,2,34,3,1,27,0,2012-13
1266,15,63719.0,Kern,Pond Union Elementary,170,0,0,0,0.0,0,0,0,0,0,0,2012-13
1267,15,63750.0,Kern,Rosedale Union Elementary,5750,141,113,36,2.0,25,38,1,24,39,14,2012-13
1268,15,63768.0,Kern,Semitropic Elementary,486,0,0,0,0.0,0,0,0,0,0,0,2012-13
1269,15,63776.0,Kern,Southern Kern Unified,3538,363,256,103,7.2,125,41,10,22,137,28,2012-13
1270,15,63784.0,Kern,South Fork Union,336,65,41,6,12.2,17,23,3,8,9,5,2012-13
1271,15,63792.0,Kern,Standard Elementary,3416,514,273,113,8.0,96,194,14,4,183,23,2012-13
1272,15,63800.0,Kern,Taft City,2329,281,173,59,7.4,41,131,12,1,84,12,2012-13
1273,15,63818.0,Kern,Taft Union High,1092,366,170,104,15.6,2,115,1,20,217,11,2012-13
1274,15,63826.0,Kern,Tehachapi Unified,4774,389,257,91,5.4,38,153,12,46,123,17,2012-13
1275,15,63834.0,Kern,Vineland Elementary,922,182,99,38,10.7,51,65,1,4,47,14,2012-13
1276,15,63842.0,Kern,Wasco Union Elementary,3720,283,182,64,4.9,69,96,8,15,86,9,2012-13
1277,15,63859.0,Kern,Wasco Union High,1884,114,104,6,5.5,3,78,1,24,6,2,2012-13
1278,15,73544.0,Kern,Rio Bravo-Greeley Union Elementary,1103,71,45,18,4.1,5,39,1,4,22,0,2012-13
1279,15,73742.0,Kern,Sierra Sands Unified,5422,1125,487,260,9.0,60,376,39,39,547,64,2012-13
1280,15,73908.0,Kern,McFarland Unified,3583,581,302,170,8.4,24,211,12,16,294,24,2012-13
1281,15,75168.0,Kern,El Tejon Unified,1028,198,85,54,8.3,7,52,1,3,127,8,2012-13
1282,15,75630.0,Kern,SBE - Ridgecrest Charter,424,2,2,1,0.5,1,0,0,0,1,0,2012-13
1283,16,10165.0,Kings,Kings County Office of Education,724,66,53,2,7.3,10,30,0,21,2,3,2012-13
1284,16,63875.0,Kings,Armona Union Elementary,3162,0,0,0,0.0,0,0,0,0,0,0,2012-13
1285,16,63883.0,Kings,Central Union Elementary,2063,111,110,71,5.3,2,21,4,8,72,4,2012-13
1286,16,63891.0,Kings,Corcoran Joint Unified,3570,769,356,164,10.0,171,129,12,24,407,26,2012-13
1287,16,63917.0,Kings,Hanford Elementary,6274,721,398,223,6.3,8,285,6,7,391,24,2012-13
1288,16,63925.0,Kings,Hanford Joint Union High,4135,232,203,0,4.9,0,74,8,128,0,22,2012-13
1289,16,63933.0,Kings,Island Union Elementary,339,4,2,1,0.6,1,2,0,0,1,0,2012-13
1290,16,63941.0,Kings,Kings River-Hardwick Union Elementary,764,15,12,2,1.6,3,9,1,0,2,0,2012-13
1291,16,63958.0,Kings,Kit Carson Union Elementary,481,0,0,0,0.0,0,0,0,0,0,0,2012-13
1292,16,63966.0,Kings,Lakeside Union Elementary,355,27,15,8,4.2,4,11,0,0,12,0,2012-13
1293,16,63974.0,Kings,Lemoore Union Elementary,3518,566,296,239,8.4,0,62,7,6,479,12,2012-13
1294,16,63982.0,Kings,Lemoore Union High,2499,448,301,164,12.0,0,131,1,62,224,30,2012-13
1295,16,63990.0,Kings,Pioneer Union Elementary,1694,61,46,12,2.7,14,28,0,2,14,3,2012-13
1296,16,73932.0,Kings,Reef-Sunset Unified,2139,804,345,174,16.1,30,320,13,42,370,29,2012-13
1297,17,10173.0,Lake,Lake County Office of Education,161,39,30,4,18.6,0,17,2,14,4,2,2012-13
1298,17,64014.0,Lake,Kelseyville Unified,1871,199,109,27,5.8,35,76,6,27,41,14,2012-13
1299,17,64022.0,Lake,Konocti Unified,3440,1201,580,324,16.9,173,329,29,116,524,30,2012-13
1300,17,64030.0,Lake,Lakeport Unified,1672,201,110,30,6.6,19,87,0,36,57,2,2012-13
1301,17,64048.0,Lake,Lucerne Elementary,317,57,27,8,8.5,0,35,2,4,14,2,2012-13
1302,17,64055.0,Lake,Middletown Unified,1793,130,56,25,3.1,4,31,4,21,67,3,2012-13
1303,17,64063.0,Lake,Upper Lake Union Elementary,623,154,74,56,11.9,6,40,0,9,93,6,2012-13
1304,17,64071.0,Lake,Upper Lake Union High,404,71,50,0,12.4,3,28,0,39,0,1,2012-13
1305,18,10181.0,Lassen,Lassen County Office of Education,136,4,4,2,2.9,0,2,0,0,2,0,2012-13
1306,18,64089.0,Lassen,Big Valley Joint Unified,213,37,18,6,8.5,4,16,0,8,8,1,2012-13
1307,18,64105.0,Lassen,Janesville Union Elementary,390,10,8,0,2.1,2,7,1,0,0,0,2012-13
1308,18,64113.0,Lassen,Johnstonville Elementary,253,11,10,0,4.0,0,5,2,4,0,0,2012-13
1309,18,64139.0,Lassen,Lassen Union High,1069,184,123,50,11.5,0,66,5,28,67,18,2012-13
1310,18,64162.0,Lassen,Ravendale-Termo Elementary,429,0,0,0,0.0,0,0,0,0,0,0,2012-13
1311,18,64170.0,Lassen,Richmond Elementary,256,1,1,0,0.4,0,1,0,0,0,0,2012-13
1312,18,64188.0,Lassen,Shaffer Union Elementary,233,24,19,3,8.2,2,17,0,0,3,2,2012-13
1313,18,64196.0,Lassen,Susanville Elementary,1129,142,81,20,7.2,31,55,15,5,27,9,2012-13
1314,18,64204.0,Lassen,Westwood Unified,521,61,27,10,5.2,11,20,2,6,19,3,2012-13
1315,18,75036.0,Lassen,Fort Sage Unified,380,195,73,36,19.2,44,47,1,13,87,3,2012-13
1316,18,76729.0,Lassen,SBE - Long Valley Charter,577,1,1,0,0.2,0,1,0,0,0,0,2012-13
1317,19,10199.0,Los Angeles,Los Angeles County Office of Education,18581,9788,2914,1908,15.7,1135,3636,10,389,4238,380,2012-13
1318,19,64212.0,Los Angeles,ABC Unified,21695,1155,796,394,3.7,37,381,43,93,513,88,2012-13
1319,19,64246.0,Los Angeles,Antelope Valley Union High,28393,7224,3610,2222,12.7,290,1876,66,798,3924,270,2012-13
1320,19,64261.0,Los Angeles,Arcadia Unified,10001,55,48,8,0.5,3,22,5,6,8,11,2012-13
1321,19,64279.0,Los Angeles,Azusa Unified,10753,622,438,101,4.1,9,300,23,121,122,47,2012-13
1322,19,64287.0,Los Angeles,Baldwin Park Unified,23178,1568,895,730,3.9,21,148,25,28,1269,77,2012-13
1323,19,64295.0,Los Angeles,Bassett Unified,4516,459,307,175,6.8,39,135,13,27,230,15,2012-13
1324,19,64303.0,Los Angeles,Bellflower Unified,14590,1751,1098,542,7.5,4,610,65,106,852,114,2012-13
1325,19,64311.0,Los Angeles,Beverly Hills Unified,4660,189,157,33,3.4,5,84,1,36,38,25,2012-13
1326,19,64329.0,Los Angeles,Bonita Unified,10513,1416,727,439,6.9,170,318,15,128,729,56,2012-13
1327,19,64337.0,Los Angeles,Burbank Unified,18301,948,618,177,3.4,29,447,1,113,253,105,2012-13
1328,19,64345.0,Los Angeles,Castaic Union,2988,141,94,25,3.1,21,61,2,7,33,17,2012-13
1329,19,64352.0,Los Angeles,Centinela Valley Union High,7360,542,382,65,5.2,137,190,7,117,72,19,2012-13
1330,19,64378.0,Los Angeles,Charter Oak Unified,5943,330,228,73,3.8,58,69,19,51,98,35,2012-13
1331,19,64394.0,Los Angeles,Claremont Unified,7230,143,114,31,1.6,56,17,1,26,39,4,2012-13
1332,19,64436.0,Los Angeles,Covina-Valley Unified,13822,1311,780,312,5.6,11,524,25,143,513,95,2012-13
1333,19,64444.0,Los Angeles,Culver City Unified,6928,181,141,24,2.0,11,100,7,26,26,11,2012-13
1334,19,64451.0,Los Angeles,Downey Unified,23995,1383,977,396,4.1,8,454,61,204,545,111,2012-13
1335,19,64469.0,Los Angeles,Duarte Unified,3974,384,175,82,4.4,59,59,10,40,200,16,2012-13
1336,19,64477.0,Los Angeles,Eastside Union Elementary,4066,714,408,204,10.0,73,300,6,9,311,15,2012-13
1337,19,64485.0,Los Angeles,East Whittier City Elementary,9623,590,426,47,4.4,30,390,52,20,55,43,2012-13
1338,19,64501.0,Los Angeles,El Monte City,9895,34,11,10,0.1,11,6,0,0,14,3,2012-13
1339,19,64519.0,Los Angeles,El Monte Union High,11417,678,513,101,4.5,44,218,22,221,118,55,2012-13
1340,19,64527.0,Los Angeles,El Rancho Unified,10456,895,599,173,5.7,17,467,21,86,222,82,2012-13
1341,19,64535.0,Los Angeles,El Segundo Unified,3509,47,40,5,1.1,0,18,1,13,7,8,2012-13
1342,19,64550.0,Los Angeles,Garvey Elementary,5627,134,103,38,1.8,10,63,10,2,43,6,2012-13
1343,19,64568.0,Los Angeles,Glendale Unified,27181,1377,806,378,3.0,69,369,23,168,669,79,2012-13
1344,19,64576.0,Los Angeles,Glendora Unified,7958,450,284,188,3.6,9,83,5,39,294,20,2012-13
1345,19,64584.0,Los Angeles,Gorman Elementary,2141,1,1,0,0.0,0,0,1,0,0,0,2012-13
1346,19,64592.0,Los Angeles,Hawthorne ,9623,1057,621,220,6.5,63,561,17,28,343,45,2012-13
1347,19,64600.0,Los Angeles,Hermosa Beach City Elementary,3775,19,18,2,0.5,5,7,1,0,2,4,2012-13
1348,19,64626.0,Los Angeles,Hughes-Elizabeth Lakes Union Elementary,296,22,15,2,5.1,11,3,0,1,2,5,2012-13
1349,19,64634.0,Los Angeles,Inglewood Unified,15387,2518,1409,726,9.2,15,1097,27,142,1130,107,2012-13
1350,19,64642.0,Los Angeles,Keppel Union Elementary,*,*,*,*,*,*,*,*,*,*,*,2012-13
1351,19,64659.0,Los Angeles,La Canada Unified,4280,87,72,27,1.7,1,25,2,18,29,12,2012-13
1352,19,64667.0,Los Angeles,Lancaster Elementary,16553,3326,1670,649,10.1,142,1807,61,61,1087,168,2012-13
1353,19,64683.0,Los Angeles,Las Virgenes Unified,11575,239,172,57,1.5,19,85,5,28,87,15,2012-13
1354,19,64691.0,Los Angeles,Lawndale Elementary,6601,193,136,23,2.1,58,66,12,22,28,7,2012-13
1355,19,64709.0,Los Angeles,Lennox,7368,222,141,51,1.9,80,49,8,9,69,7,2012-13
1356,19,64717.0,Los Angeles,Little Lake City Elementary,4870,63,54,6,1.1,8,29,2,7,6,11,2012-13
1357,19,64725.0,Los Angeles,Long Beach Unified,86751,11752,5751,2970,6.6,254,4373,163,904,5585,473,2012-13
1358,19,64733.0,Los Angeles,Los Angeles Unified,685105,16613,11884,2861,1.7,3499,5771,538,2118,3684,1003,2012-13
1359,19,64758.0,Los Angeles,Los Nietos,2038,109,75,14,3.7,5,74,1,4,18,7,2012-13
1360,19,64766.0,Los Angeles,Lowell Joint,3347,96,79,23,2.4,47,12,0,0,29,8,2012-13
1361,19,64774.0,Los Angeles,Lynwood Unified,16533,1573,894,468,5.4,22,429,45,169,849,59,2012-13
1362,19,64790.0,Los Angeles,Monrovia Unified,6299,393,267,127,4.2,33,123,9,41,170,17,2012-13
1363,19,64808.0,Los Angeles,Montebello Unified,32056,1391,1074,249,3.4,87,543,43,337,293,88,2012-13
1364,19,64816.0,Los Angeles,Mountain View Elementary,8361,658,390,127,4.7,113,271,23,40,173,38,2012-13
1365,19,64832.0,Los Angeles,Newhall,7257,151,112,34,1.5,17,82,5,1,40,6,2012-13
1366,19,64840.0,Los Angeles,Norwalk-La Mirada Unified,20777,2090,1201,558,5.8,167,622,37,151,965,148,2012-13
1367,19,64857.0,Los Angeles,Palmdale Elementary,24235,3357,1851,531,7.6,3,2190,109,104,774,177,2012-13
1368,19,64865.0,Los Angeles,Palos Verdes Peninsula Unified,12095,187,157,73,1.3,18,35,8,19,84,23,2012-13
1369,19,64873.0,Los Angeles,Paramount Unified,17061,1280,838,327,4.9,27,578,25,145,434,71,2012-13
1370,19,64881.0,Los Angeles,Pasadena Unified,20103,3297,1473,674,7.3,520,1117,43,286,1205,126,2012-13
1371,19,64907.0,Los Angeles,Pomona Unified,29246,4279,2154,1139,7.4,113,1237,87,371,2249,222,2012-13
1372,19,64931.0,Los Angeles,Rosemead Elementary,2892,100,72,32,2.5,8,21,4,20,43,4,2012-13
1373,19,64964.0,Los Angeles,San Marino Unified,3206,39,33,5,1.0,5,23,1,4,6,0,2012-13
1374,19,64980.0,Los Angeles,Santa Monica-Malibu Unified,11890,395,303,78,2.5,50,173,15,51,86,20,2012-13
1375,19,64998.0,Los Angeles,Saugus Union,10640,110,77,24,0.7,0,72,0,0,31,7,2012-13
1376,19,65029.0,Los Angeles,South Pasadena Unified,4976,94,70,28,1.4,3,33,5,9,35,9,2012-13
1377,19,65037.0,Los Angeles,South Whittier Elementary,3677,291,181,63,4.9,54,103,8,7,88,31,2012-13
1378,19,65045.0,Los Angeles,Sulphur Springs Union,5954,8,8,0,0.1,0,4,2,0,0,2,2012-13
1379,19,65052.0,Los Angeles,Temple City Unified,6106,45,42,0,0.7,6,33,2,4,0,0,2012-13
1380,19,65060.0,Los Angeles,Torrance Unified,25754,1287,906,396,3.5,355,174,31,96,541,90,2012-13
1381,19,65078.0,Los Angeles,Valle Lindo Elementary,1309,23,22,4,1.7,0,12,6,0,4,1,2012-13
1382,19,65094.0,Los Angeles,West Covina Unified,17364,780,472,268,2.7,6,212,20,87,420,35,2012-13
1383,19,65102.0,Los Angeles,Westside Union Elementary,9575,478,331,98,3.5,39,260,17,6,123,33,2012-13
1384,19,65110.0,Los Angeles,Whittier City Elementary,6808,327,218,90,3.2,23,154,10,2,121,17,2012-13
1385,19,65128.0,Los Angeles,Whittier Union High,14409,79,77,0,0.5,3,76,0,0,0,0,2012-13
1386,19,65136.0,Los Angeles,William S. Hart Union High,28574,3221,1709,1211,6.0,112,508,22,237,2253,89,2012-13
1387,19,65151.0,Los Angeles,Wilsona Elementary,1614,638,270,156,16.7,1,259,4,11,341,22,2012-13
1388,19,65169.0,Los Angeles,Wiseburn Elementary,3998,54,48,15,1.2,3,20,3,5,16,7,2012-13
1389,19,73437.0,Los Angeles,Compton Unified,27749,1947,1325,714,4.8,210,557,1,122,961,96,2012-13
1390,19,73445.0,Los Angeles,Hacienda la Puente Unified,22379,1255,814,333,3.6,91,405,44,152,466,97,2012-13
1391,19,73452.0,Los Angeles,Rowland Unified,16954,1152,740,284,4.4,19,465,51,149,405,63,2012-13
1392,19,73460.0,Los Angeles,Walnut Valley Unified,15045,369,299,89,2.0,23,129,15,37,102,63,2012-13
1393,19,75291.0,Los Angeles,San Gabriel Unified,8305,240,156,73,1.9,13,73,13,18,108,15,2012-13
1394,19,75309.0,Los Angeles,Acton-Agua Dulce Unified,2164,85,58,38,2.7,9,12,0,5,56,3,2012-13
1395,19,75333.0,Los Angeles,Manhattan Beach Unified,7057,50,44,6,0.6,0,14,1,25,6,4,2012-13
1396,19,75341.0,Los Angeles,Redondo Beach Unified,9271,209,181,43,2.0,4,97,7,35,45,21,2012-13
1397,19,75663.0,Los Angeles,SBE - New West Charter,578,0,0,0,0.0,0,0,0,0,0,0,2012-13
1398,19,75697.0,Los Angeles,SBE - The School of Arts and Enterprise,497,46,39,11,7.8,3,9,0,16,12,6,2012-13
1399,19,75713.0,Los Angeles,Alhambra Unified,18951,238,207,7,1.1,20,126,17,42,8,25,2012-13
1400,19,76497.0,Los Angeles,SBE - Lifeline Education Charter,435,34,20,9,4.6,9,12,0,0,12,1,2012-13
1401,19,76521.0,Los Angeles,SBE - Doris Topsy-Elvord Academy,124,3,3,0,2.4,2,1,0,0,0,0,2012-13
1402,19,76547.0,Los Angeles,SBE - Barack Obama Charter,353,114,74,24,21.0,74,9,0,0,30,1,2012-13
1403,19,76679.0,Los Angeles,SBE - Ingenium Charter,413,3,3,0,0.7,0,2,0,0,0,1,2012-13
1404,19,76737.0,Los Angeles,SBE - Today's Fresh Start Charter,738,5,5,0,0.7,2,0,3,0,0,0,2012-13
1405,20,10207.0,Madera,Madera County Office of Education,1534,223,122,37,8.0,23,100,2,39,49,10,2012-13
1406,20,65177.0,Madera,Alview-Dairyland Union Elementary,399,31,17,17,4.3,0,0,0,0,31,0,2012-13
1407,20,65185.0,Madera,Bass Lake Joint Union Elementary,891,45,36,10,4.0,2,24,1,6,10,2,2012-13
1408,20,65193.0,Madera,Chowchilla Elementary,2302,860,418,285,18.2,105,186,14,7,496,52,2012-13
1409,20,65201.0,Madera,Chowchilla Union High,1115,128,101,30,9.1,2,66,0,17,32,11,2012-13
1410,20,65243.0,Madera,Madera Unified,21100,4015,1931,950,9.2,332,1329,98,316,1782,158,2012-13
1411,20,65276.0,Madera,Raymond-Knowles Union Elementary,94,5,5,2,5.3,1,1,0,0,2,1,2012-13
1412,20,75580.0,Madera,Golden Valley Unified,2292,221,156,40,6.8,17,97,8,27,59,13,2012-13
1413,20,75606.0,Madera,Chawanakee Unified,1181,98,72,28,6.1,7,45,2,8,33,3,2012-13
1414,20,76414.0,Madera,Yosemite Unified,2362,205,143,24,6.1,17,93,13,44,35,3,2012-13
1415,21,10215.0,Marin,Marin County Office of Education,557,141,60,36,10.8,8,44,3,22,54,10,2012-13
1416,21,65300.0,Marin,Bolinas-Stinson Union,111,0,0,0,0.0,0,0,0,0,0,0,2012-13
1417,21,65318.0,Marin,Dixie Elementary,1934,95,69,24,3.6,1,54,3,1,31,5,2012-13
1418,21,65334.0,Marin,Kentfield Elementary,1238,39,20,3,1.6,13,20,0,1,3,2,2012-13
1419,21,65342.0,Marin,Laguna Joint Elementary,15,0,0,0,0.0,0,0,0,0,0,0,2012-13
1420,21,65359.0,Marin,Lagunitas Elementary,305,4,4,4,1.3,0,0,0,0,4,0,2012-13
1421,21,65367.0,Marin,Larkspur-Corte Madera,1462,22,13,5,0.9,2,11,2,0,6,1,2012-13
1422,21,65375.0,Marin,Lincoln Elementary,*,*,*,*,*,*,*,*,*,*,*,2012-13
1423,21,65391.0,Marin,Mill Valley Elementary,3211,51,33,13,1.0,1,13,4,6,20,7,2012-13
1424,21,65409.0,Marin,Nicasio,48,0,0,0,0.0,0,0,0,0,0,0,2012-13
1425,21,65417.0,Marin,Novato Unified,8304,732,380,161,4.6,108,203,16,84,276,45,2012-13
1426,21,65425.0,Marin,Reed Union Elementary,1711,24,17,11,1.0,6,3,0,0,15,0,2012-13
1427,21,65433.0,Marin,Ross Elementary,353,6,5,1,1.4,2,2,0,0,1,1,2012-13
1428,21,65458.0,Marin,San Rafael City Elementary,4475,223,166,67,3.7,32,89,4,11,76,11,2012-13
1429,21,65466.0,Marin,San Rafael City High,2152,127,100,40,4.6,7,33,0,35,50,2,2012-13
1430,21,65474.0,Marin,Sausalito Marin City,477,99,50,22,10.5,29,23,1,1,29,16,2012-13
1431,21,65482.0,Marin,Tamalpais Union High,4028,196,174,27,4.3,9,36,2,95,27,27,2012-13
1432,21,65516.0,Marin,Union Joint Elementary,*,*,*,*,*,*,*,*,*,*,*,2012-13
1433,21,73361.0,Marin,Shoreline Unified,577,24,21,3,3.6,4,0,0,11,4,5,2012-13
1434,21,75002.0,Marin,Ross Valley Elementary,2311,47,36,8,1.6,7,20,3,5,11,1,2012-13
1435,22,10223.0,Mariposa,Mariposa County Office of Education,141,91,44,31,31.2,2,19,2,5,60,3,2012-13
1436,22,65532.0,Mariposa,Mariposa County Unified,1986,294,182,79,9.2,3,109,33,37,100,12,2012-13
1437,23,10231.0,Mendocino,Mendocino County Office of Education,315,77,44,15,14.0,7,39,4,8,18,1,2012-13
1438,23,65540.0,Mendocino,Anderson Valley Unified,592,4,4,0,0.7,0,2,0,2,0,0,2012-13
1439,23,65557.0,Mendocino,Arena Union Elementary,369,2,2,0,0.5,0,1,1,0,0,0,2012-13
1440,23,65565.0,Mendocino,Fort Bragg Unified,2006,425,187,114,9.3,27,72,13,36,265,12,2012-13
1441,23,65573.0,Mendocino,Manchester Union Elementary,49,3,3,0,6.1,0,0,0,0,0,3,2012-13
1442,23,65581.0,Mendocino,Mendocino Unified,586,70,41,19,7.0,1,15,3,11,37,3,2012-13
1443,23,65599.0,Mendocino,Point Arena Joint Union High,186,22,15,3,8.1,0,10,0,8,4,0,2012-13
1444,23,65607.0,Mendocino,Round Valley Unified,478,325,121,80,25.3,38,108,4,18,152,5,2012-13
1445,23,65615.0,Mendocino,Ukiah Unified,6456,1442,655,448,10.1,243,180,8,60,924,27,2012-13
1446,23,65623.0,Mendocino,Willits Unified,2072,390,169,88,8.2,23,148,11,21,177,10,2012-13
1447,23,73866.0,Mendocino,Potter Valley Community Unified,318,33,20,11,6.3,6,4,0,2,21,0,2012-13
1448,23,73916.0,Mendocino,Laytonville Unified,431,77,49,24,11.4,0,27,0,15,30,5,2012-13
1449,23,75218.0,Mendocino,Leggett Valley Unified,102,23,19,0,18.6,0,15,0,7,0,1,2012-13
1450,24,10249.0,Merced,Merced County Office of Education,2294,2204,533,340,23.2,170,792,15,232,939,56,2012-13
1451,24,65631.0,Merced,Atwater Elementary,5082,496,281,176,5.5,22,123,3,20,302,26,2012-13
1452,24,65649.0,Merced,Ballico-Cressey Elementary,338,0,0,0,0.0,0,0,0,0,0,0,2012-13
1453,24,65680.0,Merced,El Nido Elementary,207,6,5,0,2.4,0,3,1,2,0,0,2012-13
1454,24,65698.0,Merced,Hilmar Unified,2344,187,111,41,4.7,2,64,7,24,72,18,2012-13
1455,24,65722.0,Merced,Le Grand Union Elementary,442,1,1,0,0.2,0,1,0,0,0,0,2012-13
1456,24,65730.0,Merced,Le Grand Union High,560,62,44,26,7.9,0,6,0,18,37,1,2012-13
1457,24,65748.0,Merced,Livingston Union,2729,159,96,49,3.5,27,40,1,12,77,2,2012-13
1458,24,65755.0,Merced,Los Banos Unified,10577,1012,623,242,5.9,62,374,46,108,377,45,2012-13
1459,24,65763.0,Merced,McSwain Union Elementary,903,15,12,1,1.3,3,11,0,0,1,0,2012-13
1460,24,65771.0,Merced,Merced City Elementary,11512,1210,710,249,6.2,23,596,52,85,362,92,2012-13
1461,24,65789.0,Merced,Merced Union High,10562,1645,1033,267,9.8,57,845,17,294,345,87,2012-13
1462,24,65813.0,Merced,Plainsburg Union Elementary,135,4,4,3,3.0,1,0,0,0,3,0,2012-13
1463,24,65821.0,Merced,Planada Elementary,812,201,97,83,11.9,0,30,3,1,159,8,2012-13
1464,24,65839.0,Merced,Snelling-Merced Falls Union Elementary,117,0,0,0,0.0,0,0,0,0,0,0,2012-13
1465,24,65862.0,Merced,Weaver Union ,2957,0,0,0,0.0,0,0,0,0,0,0,2012-13
1466,24,65870.0,Merced,Winton,2055,188,117,40,5.7,5,77,4,2,77,23,2012-13
1467,24,73619.0,Merced,Gustine Unified,1904,131,91,30,4.8,45,26,1,7,48,4,2012-13
1468,24,73726.0,Merced,Merced River Union Elementary,186,0,0,0,0.0,0,0,0,0,0,0,2012-13
1469,24,75317.0,Merced,Dos Palos Oro Loma Joint Unified,2440,609,311,168,12.7,36,232,10,30,266,35,2012-13
1470,24,75366.0,Merced,Delhi Unified,2378,431,223,126,9.4,106,60,8,32,216,9,2012-13
1471,25,10256.0,Modoc,Modoc County Office of Education,93,157,40,26,43.0,3,59,3,1,84,7,2012-13
1472,25,65896.0,Modoc,Surprise Valley Joint Unified,146,14,11,5,7.5,0,5,1,2,6,0,2012-13
1473,25,73585.0,Modoc,Modoc Joint Unified,868,113,79,45,9.1,9,28,4,4,67,1,2012-13
1474,25,73593.0,Modoc,Tulelake Basin Joint Unified,518,40,33,11,6.4,4,7,1,3,12,13,2012-13
1475,26,10264.0,Mono,Mono County Office of Education,938,14,9,3,1.0,1,8,0,2,3,0,2012-13
1476,26,73668.0,Mono,Eastern Sierra Unified,494,0,0,0,0.0,0,0,0,0,0,0,2012-13
1477,26,73692.0,Mono,Mammoth Unified,1209,53,41,12,3.4,18,8,3,3,13,8,2012-13
1478,27,10272.0,Monterey,Monterey County Office of Education,2538,81,51,28,2.0,10,22,1,5,40,3,2012-13
1479,27,65961.0,Monterey,Alisal Union,9213,244,190,33,2.1,71,97,16,3,40,17,2012-13
1480,27,65979.0,Monterey,Bradley Union Elementary,95,8,4,4,4.2,0,1,0,0,7,0,2012-13
1481,27,65987.0,Monterey,Carmel Unified,1855,170,100,35,5.4,0,83,3,19,47,18,2012-13
1482,27,65995.0,Monterey,Chualar Union,369,10,8,0,2.2,6,3,1,0,0,0,2012-13
1483,27,66027.0,Monterey,Graves Elementary,32,0,0,0,0.0,0,0,0,0,0,0,2012-13
1484,27,66035.0,Monterey,Greenfield Union Elementary,3296,180,126,30,3.8,58,50,7,12,39,14,2012-13
1485,27,66050.0,Monterey,King City Union,2698,393,190,101,7.0,36,157,1,12,163,24,2012-13
1486,27,66068.0,Monterey,South Monterey County Joint Union High,2112,477,264,119,12.5,23,179,9,61,182,23,2012-13
1487,27,66076.0,Monterey,Lagunita Elementary,101,2,2,0,2.0,0,0,1,0,0,1,2012-13
1488,27,66084.0,Monterey,Mission Union Elementary,130,0,0,0,0.0,0,0,0,0,0,0,2012-13
1489,27,66092.0,Monterey,Monterey Peninsula Unified,11625,361,251,111,2.2,13,159,4,34,137,14,2012-13
1490,27,66134.0,Monterey,Pacific Grove Unified,2198,147,97,22,4.4,17,68,6,11,29,16,2012-13
1491,27,66142.0,Monterey,Salinas City Elementary,9395,797,465,121,4.9,80,447,23,9,169,69,2012-13
1492,27,66159.0,Monterey,Salinas Union High,14762,4971,2189,1706,14.8,80,730,40,274,3761,86,2012-13
1493,27,66167.0,Monterey,San Antonio Union Elementary,185,22,15,3,8.1,0,14,0,3,4,1,2012-13
1494,27,66175.0,Monterey,San Ardo Union Elementary,127,17,4,4,3.1,0,0,0,0,17,0,2012-13
1495,27,66183.0,Monterey,San Lucas Union Elementary,77,19,7,4,9.1,0,14,0,0,5,0,2012-13
1496,27,66191.0,Monterey,Santa Rita Union Elementary,2750,0,0,0,0.0,0,0,0,0,0,0,2012-13
1497,27,66225.0,Monterey,Spreckels Union Elementary,1023,16,12,4,1.2,3,7,0,1,5,0,2012-13
1498,27,66233.0,Monterey,Washington Union Elementary,1004,12,10,1,1.0,0,10,0,0,1,1,2012-13
1499,27,73825.0,Monterey,North Monterey County Unified,4585,196,156,36,3.4,12,91,8,28,38,19,2012-13
1500,27,75150.0,Monterey,Big Sur Unified,102,0,0,0,0.0,0,0,0,0,0,0,2012-13
1501,27,75440.0,Monterey,Soledad Unified,4998,640,373,146,7.5,2,296,17,58,232,35,2012-13
1502,27,75473.0,Monterey,Gonzales Unified,2586,613,415,319,16.0,8,102,10,22,451,20,2012-13
