,Academic Year,County Code,District Code,County Name,District Name,Charter School,DASS,Reporting Category,Cumulative Enrollment,Homeless Student Enrollment,Temporarily Doubled Up,Temporary Shelters,Hotels/Motels,Temporarily Unsheltered,Missing/Unknown,Temporarily Doubled Up (percent),Temporary Shelters (percent),Hotels/Motels (percent),Temporarily Unsheltered (percent),Missing/Unknown (percent)
3334,2022-23,17,64055.0,Lake,Middletown Unified,All,All,TA,1800,87,87,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3335,2022-23,17,76976.0,Lake,Upper Lake Unified,All,All,TA,1056,35,26,5,1,3,0,74.3,14.3,2.9,8.6,0.0
3336,2022-23,18,64089.0,Lassen,Big Valley Joint Unified,All,All,TA,137,1,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3337,2022-23,18,75036.0,Lassen,Fort Sage Unified,All,All,TA,574,19,14,2,2,1,0,73.7,10.5,10.5,5.3,0.0
3338,2022-23,18,64105.0,Lassen,Janesville Union Elementary,All,All,TA,350,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3339,2022-23,18,64113.0,Lassen,Johnstonville Elementary,All,All,TA,212,22,17,0,0,5,0,77.3,0.0,0.0,22.7,0.0
3340,2022-23,18,10181.0,Lassen,Lassen County Office of Education,All,All,TA,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3341,2022-23,18,64139.0,Lassen,Lassen Union High,All,All,TA,922,42,27,4,5,6,0,64.3,9.5,11.9,14.3,0.0
3342,2022-23,18,64162.0,Lassen,Ravendale-Termo Elementary,All,All,TA,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3343,2022-23,18,64170.0,Lassen,Richmond Elementary,All,All,TA,196,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3344,2022-23,18,64188.0,Lassen,Shaffer Union Elementary,All,All,TA,235,8,8,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3345,2022-23,18,64196.0,Lassen,Susanville Elementary,All,All,TA,1293,81,34,21,23,3,0,42.0,25.9,28.4,3.7,0.0
3346,2022-23,18,64204.0,Lassen,Westwood Unified,All,All,TA,194,21,9,12,0,0,0,42.9,57.1,0.0,0.0,0.0
3347,2022-23,19,64212.0,Los Angeles,ABC Unified,All,All,TA,18981,194,105,27,52,10,0,54.1,13.9,26.8,5.2,0.0
3348,2022-23,19,75309.0,Los Angeles,Acton-Agua Dulce Unified,All,All,TA,18239,648,433,65,51,99,0,66.8,10.0,7.9,15.3,0.0
3349,2022-23,19,75713.0,Los Angeles,Alhambra Unified,All,All,TA,15499,284,215,10,9,50,0,75.7,3.5,3.2,17.6,0.0
3350,2022-23,19,64246.0,Los Angeles,Antelope Valley Union High,All,All,TA,24502,348,232,11,70,35,0,66.7,3.2,20.1,10.1,0.0
3351,2022-23,19,64261.0,Los Angeles,Arcadia Unified,All,All,TA,9196,19,11,0,8,0,0,57.9,0.0,42.1,0.0,0.0
3352,2022-23,19,64279.0,Los Angeles,Azusa Unified,All,All,TA,7146,333,271,30,25,7,0,81.4,9.0,7.5,2.1,0.0
3353,2022-23,19,64287.0,Los Angeles,Baldwin Park Unified,All,All,TA,13008,663,308,126,17,212,0,46.5,19.0,2.6,32.0,0.0
3354,2022-23,19,64295.0,Los Angeles,Bassett Unified,All,All,TA,3122,469,461,0,5,3,0,98.3,0.0,1.1,0.6,0.0
3355,2022-23,19,64303.0,Los Angeles,Bellflower Unified,All,All,TA,10513,172,124,13,28,7,0,72.1,7.6,16.3,4.1,0.0
3356,2022-23,19,64311.0,Los Angeles,Beverly Hills Unified,All,All,TA,3260,10,3,4,2,1,0,30.0,40.0,20.0,10.0,0.0
3357,2022-23,19,64329.0,Los Angeles,Bonita Unified,All,All,TA,10308,75,28,12,35,0,0,37.3,16.0,46.7,0.0,0.0
3358,2022-23,19,64337.0,Los Angeles,Burbank Unified,All,All,TA,15017,70,47,16,6,1,0,67.1,22.9,8.6,1.4,0.0
3359,2022-23,19,64345.0,Los Angeles,Castaic Union,All,All,TA,1968,17,10,2,4,1,0,58.8,11.8,23.5,5.9,0.0
3360,2022-23,19,64352.0,Los Angeles,Centinela Valley Union High,All,All,TA,8656,197,123,26,30,18,0,62.4,13.2,15.2,9.1,0.0
3361,2022-23,19,64378.0,Los Angeles,Charter Oak Unified,All,All,TA,4553,428,400,16,12,0,0,93.5,3.7,2.8,0.0,0.0
3362,2022-23,19,64394.0,Los Angeles,Claremont Unified,All,All,TA,6561,210,46,9,28,127,0,21.9,4.3,13.3,60.5,0.0
3363,2022-23,19,73437.0,Los Angeles,Compton Unified,All,All,TA,21869,410,288,48,59,15,0,70.2,11.7,14.4,3.7,0.0
3364,2022-23,19,64436.0,Los Angeles,Covina-Valley Unified,All,All,TA,11692,234,174,29,28,3,0,74.4,12.4,12.0,1.3,0.0
3365,2022-23,19,64444.0,Los Angeles,Culver City Unified,All,All,TA,6971,140,53,32,21,34,0,37.9,22.9,15.0,24.3,0.0
3366,2022-23,19,64451.0,Los Angeles,Downey Unified,All,All,TA,23246,190,122,14,49,5,0,64.2,7.4,25.8,2.6,0.0
3367,2022-23,19,64469.0,Los Angeles,Duarte Unified,All,All,TA,13196,370,260,53,24,33,0,70.3,14.3,6.5,8.9,0.0
3368,2022-23,19,64485.0,Los Angeles,East Whittier City Elementary,All,All,TA,8001,253,214,11,15,13,0,84.6,4.3,5.9,5.1,0.0
3369,2022-23,19,64477.0,Los Angeles,Eastside Union Elementary,All,All,TA,3505,202,180,14,5,3,0,89.1,6.9,2.5,1.5,0.0
3370,2022-23,19,64501.0,Los Angeles,El Monte City,All,All,TA,7461,534,486,7,24,17,0,91.0,1.3,4.5,3.2,0.0
3371,2022-23,19,64519.0,Los Angeles,El Monte Union High,All,All,TA,8196,771,723,5,33,10,0,93.8,0.6,4.3,1.3,0.0
3372,2022-23,19,64527.0,Los Angeles,El Rancho Unified,All,All,TA,7628,109,65,11,28,5,0,59.6,10.1,25.7,4.6,0.0
3373,2022-23,19,64535.0,Los Angeles,El Segundo Unified,All,All,TA,3555,8,1,1,6,0,0,12.5,12.5,75.0,0.0,0.0
3374,2022-23,19,64550.0,Los Angeles,Garvey Elementary,All,All,TA,4515,42,24,3,15,0,0,57.1,7.1,35.7,0.0,0.0
3375,2022-23,19,64568.0,Los Angeles,Glendale Unified,All,All,TA,25758,1363,1269,53,32,9,0,93.1,3.9,2.3,0.7,0.0
3376,2022-23,19,64576.0,Los Angeles,Glendora Unified,All,All,TA,6683,40,31,2,6,1,0,77.5,5.0,15.0,2.5,0.0
3377,2022-23,19,64584.0,Los Angeles,Gorman Joint,All,All,TA,1464,55,45,3,3,4,0,81.8,5.5,5.5,7.3,0.0
3378,2022-23,19,73445.0,Los Angeles,Hacienda la Puente Unified,All,All,TA,16921,713,533,50,69,61,0,74.8,7.0,9.7,8.6,0.0
3379,2022-23,19,64592.0,Los Angeles,Hawthorne,All,All,TA,7585,38,26,1,7,4,0,68.4,2.6,18.4,10.5,0.0
3380,2022-23,19,64600.0,Los Angeles,Hermosa Beach City Elementary,All,All,TA,1308,2,0,0,2,0,0,0.0,0.0,100.0,0.0,0.0
3381,2022-23,19,64626.0,Los Angeles,Hughes-Elizabeth Lakes Union Elementary,All,All,TA,184,10,10,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3382,2022-23,19,64634.0,Los Angeles,Inglewood Unified,All,All,TA,9754,186,132,18,23,13,0,71.0,9.7,12.4,7.0,0.0
3383,2022-23,19,64642.0,Los Angeles,Keppel Union Elementary,All,All,TA,3289,49,35,8,1,5,0,71.4,16.3,2.0,10.2,0.0
3384,2022-23,19,64659.0,Los Angeles,La Canada Unified,All,All,TA,3935,7,7,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3385,2022-23,19,64667.0,Los Angeles,Lancaster Elementary,All,All,TA,16765,1406,1239,15,111,41,0,88.1,1.1,7.9,2.9,0.0
3386,2022-23,19,64683.0,Los Angeles,Las Virgenes Unified,All,All,TA,9984,24,15,1,6,2,0,62.5,4.2,25.0,8.3,0.0
3387,2022-23,19,64691.0,Los Angeles,Lawndale Elementary,All,All,TA,5314,102,86,3,13,0,0,84.3,2.9,12.7,0.0,0.0
3388,2022-23,19,64709.0,Los Angeles,Lennox,All,All,TA,6042,710,596,33,10,71,0,83.9,4.6,1.4,10.0,0.0
3389,2022-23,19,64717.0,Los Angeles,Little Lake City Elementary,All,All,TA,3923,400,389,0,8,3,0,97.3,0.0,2.0,0.8,0.0
3390,2022-23,19,64725.0,Los Angeles,Long Beach Unified,All,All,TA,68397,6187,5336,291,383,177,0,86.2,4.7,6.2,2.9,0.0
3391,2022-23,19,10199.0,Los Angeles,Los Angeles County Office of Education,All,All,TA,11056,281,206,27,38,10,0,73.3,9.6,13.5,3.6,0.0
3392,2022-23,19,64733.0,Los Angeles,Los Angeles Unified,All,All,TA,563254,8639,6168,1266,603,602,0,71.4,14.7,7.0,7.0,0.0
3393,2022-23,19,64758.0,Los Angeles,Los Nietos,All,All,TA,1347,254,233,11,8,2,0,91.7,4.3,3.1,0.8,0.0
3394,2022-23,19,64774.0,Los Angeles,Lynwood Unified,All,All,TA,12625,369,312,19,31,7,0,84.6,5.1,8.4,1.9,0.0
3395,2022-23,19,75333.0,Los Angeles,Manhattan Beach Unified,All,All,TA,5996,15,9,0,5,1,0,60.0,0.0,33.3,6.7,0.0
3396,2022-23,19,64790.0,Los Angeles,Monrovia Unified,All,All,TA,5211,162,143,10,8,1,0,88.3,6.2,4.9,0.6,0.0
3397,2022-23,19,64808.0,Los Angeles,Montebello Unified,All,All,TA,21608,1568,1477,33,46,12,0,94.2,2.1,2.9,0.8,0.0
3398,2022-23,19,64816.0,Los Angeles,Mountain View Elementary,All,All,TA,5249,709,643,16,39,11,0,90.7,2.3,5.5,1.6,0.0
3399,2022-23,19,64832.0,Los Angeles,Newhall,All,All,TA,6180,152,142,6,3,1,0,93.4,3.9,2.0,0.7,0.0
3400,2022-23,19,64840.0,Los Angeles,Norwalk-La Mirada Unified,All,All,TA,16071,5347,5298,8,28,13,0,99.1,0.1,0.5,0.2,0.0
3401,2022-23,19,64857.0,Los Angeles,Palmdale Elementary,All,All,TA,23130,333,195,35,80,23,0,58.6,10.5,24.0,6.9,0.0
3402,2022-23,19,64865.0,Los Angeles,Palos Verdes Peninsula Unified,All,All,TA,10663,22,15,1,5,1,0,68.2,4.5,22.7,4.5,0.0
3403,2022-23,19,64873.0,Los Angeles,Paramount Unified,All,All,TA,13398,373,298,11,51,13,0,79.9,2.9,13.7,3.5,0.0
3404,2022-23,19,64881.0,Los Angeles,Pasadena Unified,All,All,TA,16195,517,395,40,32,50,0,76.4,7.7,6.2,9.7,0.0
3405,2022-23,19,64907.0,Los Angeles,Pomona Unified,All,All,TA,23384,3904,3310,235,210,149,0,84.8,6.0,5.4,3.8,0.0
3406,2022-23,19,75341.0,Los Angeles,Redondo Beach Unified,All,All,TA,9793,33,12,7,14,0,0,36.4,21.2,42.4,0.0,0.0
3407,2022-23,19,64931.0,Los Angeles,Rosemead Elementary,All,All,TA,2437,26,17,0,9,0,0,65.4,0.0,34.6,0.0,0.0
3408,2022-23,19,73452.0,Los Angeles,Rowland Unified,All,All,TA,14486,1809,1694,55,46,14,0,93.6,3.0,2.5,0.8,0.0
3409,2022-23,19,75291.0,Los Angeles,San Gabriel Unified,All,All,TA,6429,122,93,11,13,5,0,76.2,9.0,10.7,4.1,0.0
3410,2022-23,19,64964.0,Los Angeles,San Marino Unified,All,All,TA,2821,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3411,2022-23,19,64980.0,Los Angeles,Santa Monica-Malibu Unified,All,All,TA,9059,74,38,21,6,9,0,51.4,28.4,8.1,12.2,0.0
3412,2022-23,19,64998.0,Los Angeles,Saugus Union,All,All,TA,9448,146,133,7,2,4,0,91.1,4.8,1.4,2.7,0.0
3413,2022-23,19,76968.0,Los Angeles,SBE - Academia Avance Charter,All,All,TA,280,10,10,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3414,2022-23,19,77289.0,Los Angeles,SBE - Los Angeles College Prep Academy,All,All,TA,55,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0
3415,2022-23,19,75663.0,Los Angeles,SBE - New West Charter,All,All,TA,1000,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3416,2022-23,19,65029.0,Los Angeles,South Pasadena Unified,All,All,TA,4750,20,15,0,3,2,0,75.0,0.0,15.0,10.0,0.0
3417,2022-23,19,65037.0,Los Angeles,South Whittier Elementary,All,All,TA,2475,261,251,5,2,3,0,96.2,1.9,0.8,1.1,0.0
3418,2022-23,19,65045.0,Los Angeles,Sulphur Springs Union,All,All,TA,5490,54,39,1,10,4,0,72.2,1.9,18.5,7.4,0.0
3419,2022-23,19,65052.0,Los Angeles,Temple City Unified,All,All,TA,5446,43,28,8,7,0,0,65.1,18.6,16.3,0.0,0.0
3420,2022-23,19,65060.0,Los Angeles,Torrance Unified,All,All,TA,22580,220,130,26,41,23,0,59.1,11.8,18.6,10.5,0.0
3421,2022-23,19,65078.0,Los Angeles,Valle Lindo Elementary,All,All,TA,936,23,10,0,13,0,0,43.5,0.0,56.5,0.0,0.0
3422,2022-23,19,73460.0,Los Angeles,Walnut Valley Unified,All,All,TA,13961,48,38,5,2,3,0,79.2,10.4,4.2,6.3,0.0
3423,2022-23,19,65094.0,Los Angeles,West Covina Unified,All,All,TA,16524,1029,938,28,49,14,0,91.2,2.7,4.8,1.4,0.0
3424,2022-23,19,65102.0,Los Angeles,Westside Union Elementary,All,All,TA,9612,651,630,8,8,5,0,96.8,1.2,1.2,0.8,0.0
3425,2022-23,19,65110.0,Los Angeles,Whittier City Elementary,All,All,TA,5765,230,206,9,13,2,0,89.6,3.9,5.7,0.9,0.0
3426,2022-23,19,65128.0,Los Angeles,Whittier Union High,All,All,TA,11010,726,607,26,36,57,0,83.6,3.6,5.0,7.9,0.0
3427,2022-23,19,65136.0,Los Angeles,William S. Hart Union High,All,All,TA,23525,1091,1017,13,18,43,0,93.2,1.2,1.6,3.9,0.0
3428,2022-23,19,65151.0,Los Angeles,Wilsona Elementary,All,All,TA,1365,145,129,3,0,13,0,89.0,2.1,0.0,9.0,0.0
3429,2022-23,19,76869.0,Los Angeles,Wiseburn Unified,All,All,TA,5077,29,15,5,8,1,0,51.7,17.2,27.6,3.4,0.0
3430,2022-23,20,65177.0,Madera,Alview-Dairyland Union Elementary,All,All,TA,414,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3431,2022-23,20,65185.0,Madera,Bass Lake Joint Union Elementary,All,All,TA,928,28,24,1,1,2,0,85.7,3.6,3.6,7.1,0.0
3432,2022-23,20,75606.0,Madera,Chawanakee Unified,All,All,TA,1543,54,49,3,2,0,0,90.7,5.6,3.7,0.0,0.0
3433,2022-23,20,65193.0,Madera,Chowchilla Elementary,All,All,TA,2354,49,30,4,14,1,0,61.2,8.2,28.6,2.0,0.0
3434,2022-23,20,65201.0,Madera,Chowchilla Union High,All,All,TA,1205,19,17,0,1,1,0,89.5,0.0,5.3,5.3,0.0
3435,2022-23,20,75580.0,Madera,Golden Valley Unified,All,All,TA,2786,19,15,2,2,0,0,78.9,10.5,10.5,0.0,0.0
3436,2022-23,20,10207.0,Madera,Madera County Superintendent of Schools,All,All,TA,936,32,22,2,6,2,0,68.8,6.3,18.8,6.3,0.0
3437,2022-23,20,65243.0,Madera,Madera Unified,All,All,TA,22098,836,721,16,74,25,0,86.2,1.9,8.9,3.0,0.0
3438,2022-23,20,65276.0,Madera,Raymond-Knowles Union Elementary,All,All,TA,93,5,4,0,0,1,0,80.0,0.0,0.0,20.0,0.0
3439,2022-23,20,76414.0,Madera,Yosemite Unified,All,All,TA,1827,41,33,6,0,2,0,80.5,14.6,0.0,4.9,0.0
3440,2022-23,21,65300.0,Marin,Bolinas-Stinson Union,All,All,TA,104,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3441,2022-23,21,65334.0,Marin,Kentfield Elementary,All,All,TA,1078,22,19,2,1,0,0,86.4,9.1,4.5,0.0,0.0
3442,2022-23,21,65342.0,Marin,Laguna Joint Elementary,All,All,TA,16,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3443,2022-23,21,65359.0,Marin,Lagunitas Elementary,All,All,TA,173,3,2,0,1,0,0,66.7,0.0,33.3,0.0,0.0
3444,2022-23,21,65367.0,Marin,Larkspur-Corte Madera,All,All,TA,1280,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3445,2022-23,21,10215.0,Marin,Marin County Office of Education,All,All,TA,637,8,6,0,2,0,0,75.0,0.0,25.0,0.0,0.0
3446,2022-23,21,65391.0,Marin,Mill Valley Elementary,All,All,TA,2409,4,3,1,0,0,0,75.0,25.0,0.0,0.0,0.0
3447,2022-23,21,65318.0,Marin,Miller Creek Elementary,All,All,TA,1886,29,28,0,1,0,0,96.6,0.0,3.4,0.0,0.0
3448,2022-23,21,65409.0,Marin,Nicasio,All,All,TA,35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3449,2022-23,21,65417.0,Marin,Novato Unified,All,All,TA,7735,137,116,16,4,1,0,84.7,11.7,2.9,0.7,0.0
3450,2022-23,21,65425.0,Marin,Reed Union Elementary,All,All,TA,1045,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3451,2022-23,21,65433.0,Marin,Ross Elementary,All,All,TA,362,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3452,2022-23,21,75002.0,Marin,Ross Valley Elementary,All,All,TA,1756,1,0,1,0,0,0,0.0,100.0,0.0,0.0,0.0
3453,2022-23,21,65458.0,Marin,San Rafael City Elementary,All,All,TA,4449,555,507,26,7,15,0,91.4,4.7,1.3,2.7,0.0
3454,2022-23,21,65466.0,Marin,San Rafael City High,All,All,TA,2836,313,308,2,2,1,0,98.4,0.6,0.6,0.3,0.0
3455,2022-23,21,65474.0,Marin,Sausalito Marin City,All,All,TA,361,7,6,0,1,0,0,85.7,0.0,14.3,0.0,0.0
3456,2022-23,21,73361.0,Marin,Shoreline Unified,All,All,TA,498,5,4,1,0,0,0,80.0,20.0,0.0,0.0,0.0
3457,2022-23,21,65482.0,Marin,Tamalpais Union High,All,All,TA,4914,7,4,2,0,1,0,57.1,28.6,0.0,14.3,0.0
3458,2022-23,22,10223.0,Mariposa,Mariposa County Office of Education,All,All,TA,69,4,4,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3459,2022-23,22,65532.0,Mariposa,Mariposa County Unified,All,All,TA,1972,170,129,29,8,4,0,75.9,17.1,4.7,2.4,0.0
3460,2022-23,23,65540.0,Mendocino,Anderson Valley Unified,All,All,TA,453,35,31,2,2,0,0,88.6,5.7,5.7,0.0,0.0
3461,2022-23,23,65557.0,Mendocino,Arena Union Elementary,All,All,TA,314,26,24,1,0,1,0,92.3,3.8,0.0,3.8,0.0
3462,2022-23,23,65565.0,Mendocino,Fort Bragg Unified,All,All,TA,1838,78,57,7,12,2,0,73.1,9.0,15.4,2.6,0.0
3463,2022-23,23,73916.0,Mendocino,Laytonville Unified,All,All,TA,364,34,14,20,0,0,0,41.2,58.8,0.0,0.0,0.0
3464,2022-23,23,75218.0,Mendocino,Leggett Valley Unified,All,All,TA,131,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3465,2022-23,23,65573.0,Mendocino,Manchester Union Elementary,All,All,TA,36,4,4,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3466,2022-23,23,10231.0,Mendocino,Mendocino County Office of Education,All,All,TA,171,26,17,0,4,5,0,65.4,0.0,15.4,19.2,0.0
3467,2022-23,23,65581.0,Mendocino,Mendocino Unified,All,All,TA,481,32,22,0,3,7,0,68.8,0.0,9.4,21.9,0.0
3468,2022-23,23,65599.0,Mendocino,Point Arena Joint Union High,All,All,TA,142,24,20,0,1,3,0,83.3,0.0,4.2,12.5,0.0
3469,2022-23,23,73866.0,Mendocino,Potter Valley Community Unified,All,All,TA,308,17,17,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3470,2022-23,23,65607.0,Mendocino,Round Valley Unified,All,All,TA,534,69,69,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3471,2022-23,23,65615.0,Mendocino,Ukiah Unified,All,All,TA,6805,352,267,18,59,8,0,75.9,5.1,16.8,2.3,0.0
3472,2022-23,23,65623.0,Mendocino,Willits Unified,All,All,TA,1993,32,23,4,3,2,0,71.9,12.5,9.4,6.3,0.0
3473,2022-23,24,65631.0,Merced,Atwater Elementary,All,All,TA,5251,123,108,5,9,1,0,87.8,4.1,7.3,0.8,0.0
3474,2022-23,24,65649.0,Merced,Ballico-Cressey Elementary,All,All,TA,388,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3475,2022-23,24,75366.0,Merced,Delhi Unified,All,All,TA,2556,94,91,0,1,2,0,96.8,0.0,1.1,2.1,0.0
3476,2022-23,24,75317.0,Merced,Dos Palos Oro Loma Joint Unified,All,All,TA,2428,51,34,9,6,2,0,66.7,17.6,11.8,3.9,0.0
3477,2022-23,24,65680.0,Merced,El Nido Elementary,All,All,TA,157,2,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3478,2022-23,24,73619.0,Merced,Gustine Unified,All,All,TA,1871,51,35,5,10,1,0,68.6,9.8,19.6,2.0,0.0
3479,2022-23,24,65698.0,Merced,Hilmar Unified,All,All,TA,2400,54,48,0,6,0,0,88.9,0.0,11.1,0.0,0.0
3480,2022-23,24,65722.0,Merced,Le Grand Union Elementary,All,All,TA,351,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3481,2022-23,24,65730.0,Merced,Le Grand Union High,All,All,TA,547,11,9,2,0,0,0,81.8,18.2,0.0,0.0,0.0
3482,2022-23,24,65748.0,Merced,Livingston Union,All,All,TA,2643,178,171,1,6,0,0,96.1,0.6,3.4,0.0,0.0
3483,2022-23,24,65755.0,Merced,Los Banos Unified,All,All,TA,11682,128,102,3,17,6,0,79.7,2.3,13.3,4.7,0.0
3484,2022-23,24,65763.0,Merced,McSwain Union Elementary,All,All,TA,907,7,7,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3485,2022-23,24,65771.0,Merced,Merced City Elementary,All,All,TA,11834,174,71,4,98,1,0,40.8,2.3,56.3,0.6,0.0
3486,2022-23,24,10249.0,Merced,Merced County Office of Education,All,All,TA,2452,58,41,1,13,3,0,70.7,1.7,22.4,5.2,0.0
3487,2022-23,24,73726.0,Merced,Merced River Union Elementary,All,All,TA,304,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3488,2022-23,24,65789.0,Merced,Merced Union High,All,All,TA,11641,572,452,8,49,63,0,79.0,1.4,8.6,11.0,0.0
3489,2022-23,24,65813.0,Merced,Plainsburg Union Elementary,All,All,TA,112,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3490,2022-23,24,65821.0,Merced,Planada Elementary,All,All,TA,926,50,48,0,2,0,0,96.0,0.0,4.0,0.0,0.0
3491,2022-23,24,65839.0,Merced,Snelling-Merced Falls Union Elementary,All,All,TA,63,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3492,2022-23,24,65862.0,Merced,Weaver Union,All,All,TA,3388,117,94,7,16,0,0,80.3,6.0,13.7,0.0,0.0
3493,2022-23,24,65870.0,Merced,Winton,All,All,TA,2053,132,132,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3494,2022-23,25,73585.0,Modoc,Modoc Joint Unified,All,All,TA,889,24,19,0,5,0,0,79.2,0.0,20.8,0.0,0.0
3495,2022-23,25,65896.0,Modoc,Surprise Valley Joint Unified,All,All,TA,110,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3496,2022-23,25,73593.0,Modoc,Tulelake Basin Joint Unified,All,All,TA,444,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3497,2022-23,26,73668.0,Mono,Eastern Sierra Unified,All,All,TA,411,5,4,1,0,0,0,80.0,20.0,0.0,0.0,0.0
3498,2022-23,26,73692.0,Mono,Mammoth Unified,All,All,TA,1158,10,6,2,2,0,0,60.0,20.0,20.0,0.0,0.0
3499,2022-23,26,10264.0,Mono,Mono County Office of Education,All,All,TA,450,31,8,9,6,8,0,25.8,29.0,19.4,25.8,0.0
3500,2022-23,27,65961.0,Monterey,Alisal Union,All,All,TA,7788,1175,1003,92,9,71,0,85.4,7.8,0.8,6.0,0.0
3501,2022-23,27,75150.0,Monterey,Big Sur Unified,All,All,TA,129,3,0,0,1,2,0,0.0,0.0,33.3,66.7,0.0
3502,2022-23,27,65979.0,Monterey,Bradley Union Elementary,All,All,TA,43,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3503,2022-23,27,65987.0,Monterey,Carmel Unified,All,All,TA,2355,13,9,3,0,1,0,69.2,23.1,0.0,7.7,0.0
3504,2022-23,27,65995.0,Monterey,Chualar Union,All,All,TA,294,43,43,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3505,2022-23,27,75473.0,Monterey,Gonzales Unified,All,All,TA,2170,340,326,7,5,2,0,95.9,2.1,1.5,0.6,0.0
3506,2022-23,27,66027.0,Monterey,Graves Elementary,All,All,TA,35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3507,2022-23,27,66035.0,Monterey,Greenfield Union Elementary,All,All,TA,3512,714,708,1,2,3,0,99.2,0.1,0.3,0.4,0.0
3508,2022-23,27,66050.0,Monterey,King City Union,All,All,TA,2673,384,369,0,9,6,0,96.1,0.0,2.3,1.6,0.0
3509,2022-23,27,66076.0,Monterey,Lagunita Elementary,All,All,TA,86,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3510,2022-23,27,66084.0,Monterey,Mission Union Elementary,All,All,TA,124,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
3511,2022-23,27,10272.0,Monterey,Monterey County Office of Education,All,All,TA,2277,221,191,18,6,6,0,86.4,8.1,2.7,2.7,0.0
3512,2022-23,27,66092.0,Monterey,Monterey Peninsula Unified,All,All,TA,10528,2079,1922,61,52,44,0,92.4,2.9,2.5,2.1,0.0
3513,2022-23,27,73825.0,Monterey,North Monterey County Unified,All,All,TA,4715,1236,1004,0,37,195,0,81.2,0.0,3.0,15.8,0.0
3514,2022-23,27,66134.0,Monterey,Pacific Grove Unified,All,All,TA,1857,8,4,0,0,4,0,50.0,0.0,0.0,50.0,0.0
3515,2022-23,27,66142.0,Monterey,Salinas City Elementary,All,All,TA,8653,3308,3066,36,23,183,0,92.7,1.1,0.7,5.5,0.0
3516,2022-23,27,66159.0,Monterey,Salinas Union High,All,All,TA,16921,408,306,49,26,27,0,75.0,12.0,6.4,6.6,0.0
3517,2022-23,27,66167.0,Monterey,San Antonio Union Elementary,All,All,TA,151,8,7,1,0,0,0,87.5,12.5,0.0,0.0,0.0
3518,2022-23,27,66175.0,Monterey,San Ardo Union Elementary,All,All,TA,95,6,6,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3519,2022-23,27,66183.0,Monterey,San Lucas Union Elementary,All,All,TA,81,27,27,0,0,0,0,100.0,0.0,0.0,0.0,0.0
3520,2022-23,27,66191.0,Monterey,Santa Rita Union Elementary,All,All,TA,3413,792,770,3,13,6,0,97.2,0.4,1.6,0.8,0.0
3521,2022-23,27,75440.0,Monterey,Soledad Unified,All,All,TA,4940,289,269,3,7,10,0,93.1,1.0,2.4,3.5,0.0
3522,2022-23,27,66068.0,Monterey,South Monterey County Joint Union High,All,All,TA,2858,246,227,9,7,3,0,92.3,3.7,2.8,1.2,0.0
3523,2022-23,27,66225.0,Monterey,Spreckels Union Elementary,All,All,TA,942,8,5,2,1,0,0,62.5,25.0,12.5,0.0,0.0
